specObjID,z,zErr,spectroSkyFlux_u,spectroSkyFlux_g,spectroSkyFlux_r,spectroSkyFlux_i,spectroSkyFlux_z
306254702830446592,0.1818949,4.981271E-05,10.75454,15.66231,35.56181,57.85728,103.9649
306254977708353536,0.1831185,1.663132E-05,11.08544,15.88012,35.6062,57.97607,102.5991
306255252586260480,0.1468786,1.507385E-05,10.92215,15.77389,35.589,58.73764,104.1466
306255527464167424,0.1078203,3.399748E-05,11.11536,16.06317,36.12772,58.26327,106.1672
306255802342074368,0.1977653,4.346377E-05,11.21996,16.07271,35.95155,57.48315,104.7229
306256077219981312,0.2826445,4.047504E-05,11.20887,16.12811,36.40282,60.13931,107.6158
306257176731609088,0.1333723,7.528215E-06,11.04476,16.15835,36.48858,58.42134,105.8574
306257451609516032,0.3266588,8.88032E-05,9.675227,14.93024,35.35247,74.51078,106.8699
306257726487422976,0.1587444,4.070614E-05,11.126,16.26764,36.70187,59.96745,88.81353
306258276243236864,0.1028083,2.951844E-05,11.22393,16.36128,36.7223,60.47501,106.9668
306258551121143808,0.1583369,2.992525E-05,10.74543,15.82524,35.85323,58.46923,105.2144
306258825999050752,0.1600647,3.702012E-05,10.56374,15.82537,36.42122,59.71462,107.2964
306259100876957696,0.1025161,1.150683E-05,10.91151,16.09301,36.48311,59.6263,105.5931
306259375754864640,1.768779,0.0003579431,11.38691,16.49442,36.8515,59.74227,108.7124
306259650632771584,0.1584167,3.508268E-05,10.52682,15.77984,36.20583,59.236,106.8174
306259925510678528,0.1594577,4.575686E-05,10.32637,15.73023,35.99112,59.02093,105.9086
306260200388585472,0.1592525,3.826174E-05,10.69336,15.9385,36.33345,59.37305,108.0426
306260475266492416,0.4301088,0.0001004379,10.42011,14.92286,32.91854,53.02264,95.43947
306260750144399360,0.4614046,0.0001402231,6.37046,12.09404,33.33113,59.47993,111.2618
306261025022306304,0.3264111,6.194107E-05,8.957492,14.78384,35.81821,59.36563,106.4339
306261299900213248,0.1118258,2.622615E-05,10.72305,16.01542,36.39061,59.1533,105.5198
306261574778120192,0.3255222,7.389725E-05,9.531355,14.81365,34.72438,57.49891,103.9936
306261849656027136,0.3258202,6.61728E-05,9.928545,15.25442,35.33418,58.20683,105.828
306262124533934080,0.1090757,9.499187E-06,10.58613,15.93919,35.90201,58.19311,105.0319
306262399411841024,0.2214076,2.115117E-05,9.928364,15.24852,35.31751,58.30912,105.6541
306262674289747968,0.1030284,1.156169E-05,10.46399,15.78321,35.7761,58.83086,104.5486
306262949167654912,0.1151731,3.849845E-05,10.50569,15.79268,35.96499,59.33236,105.4033
306263224045561856,0.1661762,4.075731E-05,10.35506,15.67692,35.71833,58.33947,104.8437
306263498923468800,3.954704,0.001464545,11.25213,16.49219,36.37912,58.13181,106.1456
306263773801375744,0.3133897,1.862126E-05,7.952462,13.85789,34.61401,58.44198,107.2326
306264048679282688,0.2176782,4.147879E-05,10.59979,15.89984,35.92372,57.72417,106.086
306264323557189632,0.09483831,3.017508E-05,10.39491,15.6485,35.40205,58.60833,105.0646
306264598435096576,0.05642423,8.205631E-06,10.25657,15.367,35.05756,58.39685,105.8494
306264873313003520,0.09857899,8.976122E-06,10.14533,15.61384,35.6022,58.2369,103.6879
306265148190910464,0.09610251,1.342617E-05,10.26478,15.64211,35.68204,58.22814,104.8688
306265697946724352,0.09679725,1.256127E-05,9.985789,15.32011,35.15417,58.1933,103.7302
306265972824631296,0.9501231,0.0003599958,10.4544,15.87472,35.78343,58.8762,105.1636
306266247702538240,0.05606531,1.678521E-05,10.24254,15.61508,35.51932,57.77142,103.9047
306266522580445184,0.09754699,2.356217E-05,10.4559,15.78548,35.77467,58.32533,105.4142
306266797458352128,0.1491398,3.276825E-05,10.26628,15.70896,35.79951,58.38819,105.2899
306267072336259072,0.03505792,1.748551E-05,10.97285,16.37611,36.79953,60.16852,105.9586
306267347214166016,0.3869409,0.000129352,3.001015,12.47992,35.07197,58.4382,105.5684
306267622092072960,0.03607096,1.340958E-05,10.56073,15.94667,35.79755,57.39779,104.273
306267896969979904,0.474905,0.0001660769,4.810402,10.65508,32.08963,57.1936,105.6105
306268171847886848,0.2175523,4.3163E-05,9.799546,15.4582,35.91292,59.21696,107.1835
306268721603700736,0.2272739,3.179549E-05,10.60411,16.15688,36.58315,59.5039,107.1946
306268996481607680,2.553935,0.0001034324,10.98355,16.50928,36.75064,59.36387,107.1643
306270095993235456,0.218504,3.445163E-05,10.53699,16.00767,35.97158,58.52324,105.2691
306270370871142400,0.6343668,6.22243E-05,10.40933,15.88296,36.06692,59.87125,107.936
306270645749049344,0.937114,0.0007760999,9.850613,15.61581,36.0953,60.05511,106.9544
306271195504863232,0.03448598,6.295719E-06,10.58448,16.11686,36.22118,57.69659,104.9631
306271470382770176,0.3863984,9.505085E-05,7.972594,13.87274,34.16526,57.56274,104.5139
306271745260677120,0.3214795,1.076833E-05,10.87098,16.22426,35.89101,58.63818,106.7916
306272020138584064,0.5523928,0.0001082649,10.72217,16.2214,36.54007,59.55383,106.0414
306272295016491008,0.07839845,7.836695E-06,10.33338,15.75663,35.70531,53.71083,106.6174
306272569894397952,0.3254115,8.139264E-05,8.496042,14.12371,34.06883,56.2069,99.22679
306272844772304896,0.03457265,1.318768E-05,10.40145,15.84817,35.84581,57.36324,104.9286
306273119650211840,1.211344,0.00113702,10.94809,16.4608,36.26301,58.55816,106.09
306273394528118784,0.4321495,0.0001183113,5.670022,13.10591,34.98996,60.6239,107.9427
306273669406025728,0.3282286,0.0001132185,3.546287,13.35696,35.06185,69.91174,104.6992
306273944283932672,0.1599996,3.092707E-05,10.0315,15.69299,35.97178,59.31876,123.2939
306274219161839616,0.325654,0.000110315,7.297596,12.92274,33.37238,58.41894,108.2945
306274494039746560,0.03399407,8.233153E-06,9.998586,15.33119,34.71251,56.92668,103.4853
306274768917653504,0.1686352,3.733123E-05,9.449544,15.3296,35.58847,57.78335,103.5844
306275043795560448,0.4327482,0.0001348898,7.278357,13.41948,33.96119,56.98025,103.5787
306275318673467392,0.8542504,0.0003133141,10.35986,15.93095,36.1016,58.98662,106.3544
306275593551374336,0.1101132,1.078985E-05,10.01573,15.64631,35.68206,58.18014,105.2837
306275868429281280,0.1033773,4.699534E-05,9.668501,15.04902,34.31952,57.03091,102.4816
306276143307188224,0.4343885,0.0001381002,6.148594,12.08242,32.96654,59.33534,110.1211
306276418185095168,0.09770888,2.445718E-05,10.0216,15.68462,35.82755,58.51316,106.9972
306276693063002112,0.3259946,8.595837E-05,9.226521,14.8638,34.83443,57.51711,105.5504
306276967940909056,0.3249782,7.800086E-05,9.797636,15.40796,35.29453,58.41812,105.1667
306277242818816000,0.09420384,1.859647E-05,10.12668,15.81953,36.05453,57.74461,104.3955
306277517696722944,0.171845,3.628761E-05,9.772424,15.43074,35.65129,57.86556,105.6868
306278067452536832,0.1260314,3.255038E-05,10.47127,16.22555,36.32536,59.0859,104.2818
306278617208350720,0.0200217,1.188834E-05,9.946834,15.52247,35.39484,58.66582,105.7742
306278892086257664,0.217066,3.10978E-05,10.82522,16.42385,36.29082,58.44744,105.5495
306279166964164608,0.1549996,2.557206E-05,10.87392,16.53372,36.61214,59.35005,106.5872
306279441842071552,0.2165986,5.435306E-05,10.21155,15.86495,36.06165,59.32431,107.1014
306280266475792384,0.1549687,2.244692E-05,9.825311,15.41745,35.53773,58.19011,108.5419
306280541353699328,0.1551877,6.203035E-06,10.55414,16.22514,36.23005,59.13714,104.653
306280816231606272,0.06145701,6.383647E-06,10.42383,16.07787,36.04944,59.28082,105.2576
306281091109513216,0.06151316,5.750854E-06,10.19401,15.86457,35.96608,59.40306,105.7025
306281640865327104,0.1860982,1.943503E-05,10.51662,16.057,35.85336,57.92522,103.6864
306281915743234048,0.061231,2.148459E-05,10.69217,16.31551,36.17873,58.17589,104.2016
306282190621140992,1.088142,0.0004898318,10.80267,16.41788,36.19284,58.93964,104.7316
306282465499047936,0.4285534,0.0001339524,8.017471,14.01595,34.71061,59.12325,107.3575
306282740376954880,0.04184173,1.072833E-05,9.928853,15.66054,35.79973,55.6261,104.7839
306283015254861824,0.4856193,0.0001493745,3.703258,10.0283,32.33272,57.22341,107.099
306283290132768768,0.15621,3.212868E-05,10.75751,16.44818,36.65952,58.35491,106.8304
306283839888582656,0.06454878,6.345886E-06,10.37105,16.15398,36.53833,58.89608,106.5717
306284114766489600,0.4527669,0.0001543204,9.937396,15.61824,35.7422,58.33885,106.3655
306284389644396544,0.1037146,9.55137E-06,9.799271,15.33545,35.24366,58.64663,106.2947
306284664522303488,0.1109957,2.308378E-05,10.12697,15.94863,36.4327,59.36591,104.5317
306284939400210432,0.1692727,3.384193E-05,10.08558,15.7522,36.03195,65.99503,105.9905
306285214278117376,0.1699974,5.45587E-05,9.027318,15.1845,35.60745,57.63662,89.15861
306285489156024320,1.133308,1.365519,10.75908,16.43721,36.42358,58.43967,104.5024
306285764033931264,0.07474796,2.093743E-05,9.932609,15.7283,36.03965,58.32262,104.3401
306286038911838208,0.1715438,4.448466E-05,9.904814,15.54548,35.48646,58.14075,103.5031
306286313789745152,0.1589206,2.519863E-05,10.05907,15.8404,36.23318,59.0537,105.0534
306286588667652096,0.09622965,1.581661E-05,9.402906,14.90432,34.67941,58.09549,106.1924
306286863545559040,0.1045002,1.919351E-05,9.924738,15.67228,35.98186,57.54354,105.8694
306287138423465984,0.1584459,3.929693E-05,9.851048,15.50773,35.75393,57.6656,106.6201
306287413301372928,0.06251474,7.916973E-06,9.775907,15.50077,35.60095,57.49924,104.339
306287688179279872,1.897105,0.0006449195,10.22034,15.9214,36.27963,59.07263,107.2174
306287963057186816,0.1709542,3.795922E-05,9.780302,15.62628,36.1183,59.07612,105.3757
306288237935093760,0.161758,8.943163E-06,9.814163,15.54214,35.76424,58.77788,105.6352
306288512813000704,0.1046333,3.111899E-05,9.649546,15.56722,36.09605,58.43636,104.4585
306288787690907648,0.1960948,3.744225E-05,9.561063,15.30516,35.68324,58.31905,105.0391
306289062568814592,0.08295151,0.0001837528,10.74776,16.45531,36.42716,58.84851,104.6157
306289612324628480,0.3929152,0.0001114536,6.350854,12.79432,33.71651,57.10555,102.9644
306289887202535424,0.1953122,3.30568E-05,9.467188,15.2882,35.61849,58.99032,105.554
306290162080442368,0.1575679,2.589488E-05,10.01519,15.75819,36.00279,57.454,105.8115
306290436958349312,0.06464006,1.130748E-05,9.901815,15.52423,35.42082,56.8576,105.0138
306290711836256256,0.9878923,0.0004238272,10.18599,15.83105,35.99842,57.99585,107.519
306290986714163200,0.1307617,3.505448E-05,9.723412,15.51827,35.93603,58.62311,107.642
306291261592070144,0.1130156,2.790134E-05,10.12741,15.87018,36.29804,59.03477,107.9087
306292086225790976,0.09629153,1.017781E-05,9.98772,15.62508,35.53555,58.24254,104.4074
306292361103697920,0.3215677,3.019349E-05,10.27166,15.95791,36.17911,59.2062,106.4045
306292635981604864,0.09625829,6.37812E-06,9.983893,15.58682,33.68645,58.39659,105.0963
306292910859511808,1.495731,0.0001951316,10.45559,16.15203,36.70161,56.19332,106.9661
306293185737418752,0.4771407,0.0001228331,3.175486,12.09619,34.96458,56.45822,36.79531
306293460615325696,0.07481626,2.117272E-05,9.463704,14.78898,33.85448,55.02448,99.20477
306293735493232640,0.09645654,8.915843E-06,10.02689,15.69124,35.89815,58.42651,105.3124
306294010371139584,0.08413917,5.8958E-06,10.33403,15.87962,35.84216,58.03931,104.5576
306294285249046528,1.293653,0.0003193359,10.4033,16.05464,36.46951,59.08445,105.4655
306294560126953472,0.2748894,4.964052E-05,9.952765,15.59532,35.78349,58.11324,104.4315
306294835004860416,0.09556105,2.191548E-05,9.813772,15.48796,35.80382,58.26219,104.8792
306295109882767360,0.09317704,6.133719E-06,10.22231,15.81073,35.94504,58.34846,105.1419
306295384760674304,0.09532929,1.755636E-05,10.22944,15.95126,36.46593,59.71038,106.6217
306295659638581248,0.1701864,8.251968E-06,10.14452,15.96004,36.12498,58.57152,103.5707
306295934516488192,0.1133601,1.322996E-05,9.654564,15.4732,35.80151,58.3535,105.0968
306296484272302080,0.1108964,2.403632E-05,10.19307,15.8328,36.12779,58.67172,106.5252
306296759150209024,0.09575914,4.262641E-05,9.590573,15.3761,35.65099,59.85485,115.9881
306297034028115968,0.09391025,2.447718E-05,10.3101,15.86243,36.16926,58.88123,76.90362
306297308906022912,0.7532457,0.0001332547,7.313027,13.85989,33.39843,55.33506,99.52732
306297583783929856,0.2773339,7.330877E-05,8.792098,14.58583,35.22503,58.67591,109.0383
306297858661836800,0.09374954,2.138948E-05,10.26322,15.96242,36.39575,58.59749,107.5733
306298408417650688,2.285538,0.000611457,10.28535,15.96896,36.22613,58.4264,105.9511
306298683295557632,0.094426,1.776374E-05,10.25415,15.92931,36.26538,58.38739,105.5669
306299233051371520,0.09468497,2.882884E-05,9.88028,15.55311,35.71813,58.03748,106.3913
306299507929278464,0.1602293,2.902388E-05,9.781954,15.30189,35.2722,58.51928,105.9843
306299782807185408,0.1506625,2.706735E-05,10.19763,15.91593,36.30501,58.19673,105.5634
306300057685092352,0.1361341,2.814673E-05,9.940766,15.84017,36.36809,57.31953,102.1012
306300332562999296,1.285359,0.0002829417,11.19018,16.98235,37.43242,59.1694,105.6994
306300607440906240,0.06165741,2.314467E-05,10.77967,16.40421,36.73463,58.33012,106.1741
306300882318813184,0.08627163,2.365854E-05,10.759,16.41368,36.71159,58.59795,104.8384
306301157196720128,0.1678195,3.106227E-05,10.82828,16.36488,36.49593,58.335,105.3682
306301432074627072,0.06206495,1.394919E-05,10.79094,16.47429,36.86718,58.76359,105.0009
306301706952534016,0.1671837,3.566758E-05,10.90982,16.45048,36.49002,58.37768,104.452
306301981830440960,0.04852981,9.778474E-06,10.5068,15.93341,35.65504,57.38489,103.1909
306302256708347904,0.1568682,6.531687E-06,10.8421,16.38672,36.63828,58.46645,104.7153
306302531586254848,0.06336549,7.493552E-06,10.71358,16.34281,36.46143,57.71285,102.8838
306303081342068736,0.06364322,7.202295E-06,10.99154,16.45833,36.51026,58.3089,105.4234
306303356219975680,1.662086,0.0005606784,11.11064,16.61502,36.64246,58.31785,105.3792
306303631097882624,0.1600757,3.508462E-05,11.07117,16.58674,36.81962,59.49715,106.3952
306303905975789568,0.06133536,1.197131E-05,10.75908,16.21139,36.36583,58.12732,104.8062
306304455731603456,0.04260117,9.330588E-06,10.54641,16.03289,36.33022,57.93981,104.4805
306304730609510400,0.3930391,0.0001432538,7.468374,13.60396,34.95815,55.42242,106.847
306305005487417344,1.756817,0.0002976399,10.91713,16.42172,36.86123,59.55612,108.6013
306305555243231232,0.392379,0.0001102726,8.373994,14.00711,34.24652,57.26027,103.9954
306305830121138176,0.4205186,0.0003770962,11.00139,16.50548,36.6266,58.60711,105.921
306306104999045120,0.3062554,5.573996E-05,10.74576,16.15382,36.31607,59.42292,107.213
306306379876952064,0.09590062,1.082509E-05,10.55227,15.96212,36.06501,58.18233,105.9666
306306654754859008,0.09814361,2.298059E-05,10.37948,15.91221,36.29405,59.37421,107.0042
306306929632765952,0.1108841,6.694608E-06,10.1591,15.75795,35.8407,57.36097,102.7857
306307204510672896,0.3111938,0.000173996,8.897661,14.50243,34.70761,57.23119,104.8919
306307479388579840,0.06255899,8.376496E-06,10.44733,15.9372,36.21457,58.5223,105.338
306307754266486784,0.09257647,2.146735E-05,10.55487,16.04582,36.43348,58.76795,105.6404
306308029144393728,0.3082818,0.0001103465,9.419629,14.87138,35.05531,57.77997,105.0666
306308304022300672,0.06364985,6.35022E-06,10.56898,16.05065,36.19135,58.46246,106.1809
306308578900207616,0.161484,9.993423E-06,10.35539,15.70122,35.74569,58.1805,105.7568
306308853778114560,0.1610627,3.191565E-05,10.35335,15.88662,36.28855,59.49604,106.1724
306309128656021504,0.1530938,2.570663E-05,9.834901,15.32535,35.38757,57.97442,105.2393
306309403533928448,0.3075108,8.579135E-06,10.94101,16.25439,35.98301,57.89882,104.4062
306309678411835392,0.07845668,2.140818E-05,10.58591,16.09867,36.26821,58.38848,104.4046
306309953289742336,0.09488674,1.803892E-05,10.63195,16.09625,36.36801,58.68629,105.4391
306310228167649280,0.1127377,5.132326E-06,10.71791,16.16973,36.31369,59.28171,106.2434
306310503045556224,0.1129227,2.750675E-05,10.50625,16.09269,36.45811,59.10971,105.5405
306310777923463168,0.09346136,2.071024E-05,10.51583,16.00335,36.20047,58.92168,105.4529
306311052801370112,0.09389182,2.127941E-05,10.68448,16.24459,36.53242,58.65604,107.495
306311327679277056,0.08411455,1.071045E-05,10.81735,16.17815,35.87134,57.41286,105.3649
306311602557184000,1.050867,0.0007207678,10.89912,16.57045,37.00848,59.33095,107.1051
306311877435090944,0.4302754,0.0002328002,11.23903,16.71329,36.86774,59.78506,107.7415
306312152312997888,0.0960595,1.625141E-05,10.90106,16.16496,35.78059,57.73705,103.6293
306312427190904832,0.08762491,1.421917E-05,11.08738,16.47995,36.33827,58.92434,104.6573
306312702068811776,0.09456822,3.852065E-05,10.9525,16.39021,36.40088,59.83813,106.9752
306312976946718720,0.1260708,2.809927E-05,10.7424,16.4756,36.95368,60.5987,106.5539
306313251824625664,0.1025427,7.431126E-06,10.73665,16.14828,35.88856,58.85794,103.5168
306313526702532608,0.144756,9.111669E-06,10.98267,16.65656,36.89058,59.88247,107.3829
306313801580439552,1.499948,0.0004194916,11.10458,16.70148,36.98716,47.43789,49.61634
306314076458346496,0.09348612,9.491165E-06,10.31176,16.09678,36.14766,58.32429,101.728
306314351336253440,0.05422141,5.880288E-06,10.82434,16.2633,36.08704,58.70136,103.8946
306314626214160384,0.07159074,1.006031E-05,11.00194,16.44179,36.37806,59.06536,104.9644
306314901092067328,0.08010548,8.855051E-06,10.92893,16.2251,35.73786,58.1333,103.3277
306315175969974272,0.1693897,1.712917E-05,10.73965,16.27299,36.35419,58.41817,105.0702
306315450847881216,0.1564333,9.604256E-06,11.12326,16.54073,36.4205,58.42327,105.2105
306315725725788160,0.07146545,2.654933E-05,11.24182,16.58591,36.35816,58.11351,104.7115
306316000603695104,0.1016267,1.27467E-05,10.92014,16.41205,36.52579,59.80618,105.2867
306316275481602048,0.7949344,1.27069E-05,4.722969,11.16831,31.05932,53.67982,98.22847
306316550359508992,0.1125911,7.905103E-06,10.3837,15.71777,35.45731,57.85136,105.3655
306316825237415936,0.3072417,8.360167E-05,9.412285,14.94594,35.1063,57.51181,105.7695
306317100115322880,0.1121894,2.797234E-05,10.50907,16.07063,36.39811,59.49534,105.7939
306317374993229824,0.05350371,9.555665E-06,11.01184,16.39616,36.1993,58.44167,104.6927
306317649871136768,2.064401,0.0004185851,11.11517,16.61038,36.64761,59.25738,106.4252
306317924749043712,0.09249837,2.446266E-05,10.58513,15.99783,35.54371,57.52575,102.7895
306318199626950656,1.004103,0.0001972474,11.19123,16.63746,36.73933,59.08017,105.4786
306318474504857600,2.593512,0.0001787165,11.44521,16.88656,36.67302,58.07011,105.0062
306318749382764544,0.3684614,7.042832E-05,9.964325,15.56475,35.70957,58.02074,105.8279
306319024260671488,0.1844777,1.940237E-05,11.01553,16.25361,35.77886,57.45346,103.7956
306319299138578432,0.07856335,2.175172E-05,10.75944,16.17298,36.26768,59.21389,105.6241
306319574016485376,1.218416,0.7737414,11.1668,16.59128,36.45663,59.33772,106.1456
306320398650206208,0.3974457,0.0001173451,5.852447,11.6849,32.73424,59.09199,110.2627
306320673528113152,0.02122095,6.857548E-06,10.81221,16.23126,36.24267,58.74931,105.7651
306320948406020096,0.07077743,1.097091E-05,10.83687,16.07437,35.83266,58.74446,105.7405
306321223283927040,0.1257154,1.949584E-05,11.09383,16.32719,35.90501,57.82409,105.2677
306321498161833984,0.1901886,3.748109E-05,10.32673,15.34045,36.01308,57.94012,104.989
306322047917647872,0.08965574,6.315505E-06,11.00433,16.56882,36.90261,58.67293,106.6655
306322322795554816,0.04346457,7.80661E-06,11.26377,16.7511,37.0132,58.70852,105.3877
306322597673461760,0.1380385,2.017299E-05,10.5217,15.99265,36.03858,57.69703,105.1016
306322872551368704,0.06286128,1.073911E-05,11.13199,16.43247,36.51337,58.99492,107.9171
306323147429275648,0.3668049,0.0001371685,8.576644,14.34687,34.95851,58.62653,108.2226
306323422307182592,0.07665972,9.764276E-06,10.9435,16.17006,36.03244,58.56459,106.3823
306323697185089536,0.3943022,6.87576E-05,9.846822,15.37558,35.94076,59.19213,109.2166
306323972062996480,0.08444914,2.304021E-05,11.35405,16.7041,36.79576,58.82453,107.0062
306324521818810368,0.366891,8.097765E-05,9.770939,15.30179,35.33247,57.72322,106.2178
306324796696717312,0.09331524,2.664575E-05,11.47642,16.74302,36.80573,60.3429,106.805
306325071574624256,0.07892451,7.963087E-06,11.182,16.44535,36.43049,59.37468,107.0646
306325346452531200,0.08517877,2.253406E-05,10.95743,16.33989,36.63568,59.83176,107.9039
306325621330438144,0.03437237,2.474342E-05,10.57591,15.46901,34.05094,55.12962,100.0362
306325896208345088,0.1004758,8.737801E-06,11.08895,16.31593,36.18636,58.77229,107.0865
306326171086252032,0.09463602,2.729758E-05,11.29741,16.50142,36.51928,59.19569,107.2772
