SpecObjID,z,zErr,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
299489676975171584,0.02127545,9.121824E-06,17.15042,15.49709,14.67401,14.23429,13.90754
299489677444933632,0.02122228,9.465381E-06,17.15042,15.49709,14.67401,14.23429,13.90754
299489951853078528,0.2139246,5.23439E-05,20.43201,18.64892,17.46552,16.99866,16.67051
299489952322840576,0.2037833,3.89048E-05,21.33477,19.1311,17.71072,17.14913,16.75609
299490501608892416,0.1265536,6.185426E-05,20.77302,18.64713,17.30827,16.71435,16.21529
299490502078654464,0.06465632,2.0662E-05,19.50913,17.59275,16.67357,16.20524,15.83744
299490776486799360,0.4486449,0.0001679451,25.34187,21.41487,19.63125,18.82388,18.31009
299491051364706304,0.05598787,1.141557E-05,null,null,null,null,null
299491051834468352,0.05265425,8.614109E-06,19.48928,18.32375,17.8396,17.52613,17.42273
299491326712375296,0.2138606,4.031544E-05,20.43201,18.64892,17.46552,16.99866,16.67051
299491601120520192,0.09063296,2.65433E-05,19.06631,17.28672,16.36084,15.93414,15.64183
299491876468189184,0.4482199,0.0001066882,25.34187,21.41487,19.63125,18.82388,18.31009
299492150876334080,0.08933747,3.616046E-05,20.72383,18.48659,17.46213,19.39146,16.40343
299492151346096128,0.3711277,6.93721E-05,22.20296,20.35373,18.53101,17.95463,17.54962
299492425754241024,0.2037688,5.072075E-05,21.33477,19.1311,17.71072,17.14913,16.75609
299492426224003072,0.1212705,2.837492E-05,19.96076,17.99332,16.84476,16.36045,15.93532
299492700632147968,0.06502353,1.094201E-05,19.06883,17.61594,16.96992,16.57557,16.34017
299492701101910016,0.05598059,9.574063E-06,null,null,null,null,null
299492975510054912,0.1213164,3.150687E-05,19.96076,17.99332,16.84476,16.36045,15.93532
299492975979816960,0.09708638,2.930541E-05,20.31863,18.5103,17.61213,17.2037,16.89944
299493250857723904,0.06477907,7.535732E-06,null,null,null,null,null
299493525265868800,0.06477667,8.352577E-06,null,null,null,null,null
299493800143775744,0.05265867,8.914165E-06,19.48928,18.32375,17.8396,17.52613,17.42273
299493800613537792,0.1265899,4.931949E-05,20.77302,18.64713,17.30827,16.71435,16.21529
299494075021682688,0.06458879,1.6454E-05,19.50913,17.59275,16.67357,16.20524,15.83744
299494075491444736,0.06495924,9.294928E-06,19.06883,17.61594,16.96992,16.57557,16.34017
299494349899589632,0.3712488,8.819308E-05,22.20296,20.35373,18.53101,17.95463,17.54962
299494350369351680,0.08429205,2.641273E-05,19.9029,18.33512,17.60977,17.20725,17.14689
299494624777496576,0.08439621,2.802153E-05,19.9029,18.33512,17.60977,17.20725,17.14689
299494625247258624,0.08931196,2.806693E-05,20.72383,18.48659,17.46213,19.39146,16.40343
299494899655403520,0.09704147,3.131445E-05,20.31863,18.5103,17.61213,17.2037,16.89944
299494900125165568,0.0906017,2.594763E-05,19.06631,17.28672,16.36084,15.93414,15.64183
299495174533310464,0.7642166,0.9364372,20.23324,18.87859,18.07506,17.68788,17.50394
299495449880979456,0.09031707,2.509904E-05,19.59278,17.698,16.66341,16.10638,15.68333
299495724289124352,0.3276411,0.0001153925,24.39246,20.8735,18.93991,18.22792,17.84565
299495724758886400,0.2156694,4.268031E-05,20.48572,18.87991,17.78484,17.28434,16.8783
299495999167031296,0.2156489,6.124351E-05,20.48572,18.87991,17.78484,17.28434,16.8783
299495999636793344,0.242001,8.928146E-05,22.4319,19.58229,17.98051,17.42107,17.02442
299496274044938240,0.2422717,8.594267E-05,22.4319,19.58229,17.98051,17.42107,17.02442
299496274514700288,0.1346802,3.115196E-05,21.01898,18.91517,17.61151,17.03576,16.58865
299496548922845184,0.1348305,4.281947E-05,21.01898,18.91517,17.61151,17.03576,16.58865
299496823800752128,0.1314682,3.614242E-05,20.1263,18.55882,17.48772,16.98814,16.61442
299496824270514176,0.006282841,7.219081E-06,18.43067,17.24718,16.72948,16.48939,16.28018
299497099148421120,0.2040574,3.867013E-05,20.98219,18.92711,17.52598,16.99027,16.57325
299497648434472960,0.006282213,9.693355E-06,18.43067,17.24718,16.72948,16.48939,16.28018
299497648904235008,0.1336352,3.373426E-05,20.22875,18.07354,17.11911,16.64467,16.29029
299498473068193792,0.04809635,1.077495E-05,17.98265,16.30397,15.526,15.10106,14.77719
299498473537955840,0.08419658,2.464909E-05,20.38447,18.08899,17.01147,16.49998,16.11436
299498748415862784,0.3275724,8.634971E-05,24.39246,20.8735,18.93991,18.22792,17.84565
299499022824007680,0.08410355,3.356231E-05,20.38447,18.08899,17.01147,16.49998,16.11436
299499023293769728,0.1314801,4.511572E-05,20.1263,18.55882,17.48772,16.98814,16.61442
299499297701914624,0.09024068,2.483852E-05,19.59278,17.698,16.66341,16.10638,15.68333
299499298171676672,0.04808582,1.016774E-05,17.98265,16.30397,15.526,15.10106,14.77719
299499572579821568,0.2042369,4.758228E-05,20.98219,18.92711,17.52598,16.99027,16.57325
299500122335635456,0.1337304,3.709277E-05,20.22875,18.07354,17.11911,16.64467,16.29029
299500122805397504,0.3829364,0.0001026071,24.76182,21.40702,19.57937,18.87932,18.36131
299500397213542400,0.3834088,0.0001571399,24.76182,21.40702,19.57937,18.87932,18.36131
299500397683304448,0.1232099,5.75276E-05,20.23324,18.87859,18.07506,17.68788,17.50394
299500672561211392,0.06518305,8.58005E-06,18.53839,17.04728,16.25397,15.79454,15.45365
299500947439118336,0.09755617,1.745438E-05,20.10903,24.88575,19.16449,23.7701,21.88495
299501221847263232,0.09757023,1.802148E-05,20.10903,24.88575,19.16449,23.7701,21.88495
299501496725170176,0.06075863,1.540098E-05,18.78096,24.40167,17.82272,23.29366,24.39047
299501497194932224,0.1548131,7.652434E-06,21.35813,20.0342,22.92581,20.53319,20.98505
299501772072839168,0.1274091,2.080412E-05,20.1085,18.29433,17.2191,16.76824,16.40166
299502046480984064,0.1548876,1.534845E-05,21.35813,20.0342,22.92581,20.53319,20.98505
299502321828653056,0.1404723,2.619556E-05,20.4425,18.41749,17.31026,16.85526,16.49321
299502596236797952,0.1403996,2.865787E-05,20.4425,18.41749,17.31026,16.85526,16.49321
299502871114704896,0.06522541,9.555966E-06,18.53839,17.04728,16.25397,15.79454,15.45365
299503146462373888,0.08926281,2.055173E-05,19.57915,17.8386,17.09641,16.75369,16.52514
299503421340280832,0.06490172,3.932979E-06,17.36973,16.17159,15.49879,15.05621,14.78609
299503696218187776,0.2058383,3.639716E-05,21.23807,19.25198,17.85771,17.31858,16.95953
299503970626332672,0.08930188,1.936802E-05,19.57915,17.8386,17.09641,16.75369,16.52514
299504245504239616,0.06492077,4.345469E-06,17.36973,16.17159,15.49879,15.05621,14.78609
299504245974001664,0.1146793,8.012174E-06,19.01798,17.93103,17.34342,16.88812,16.70273
299504520382146560,0.1275079,2.269116E-05,20.1085,18.29433,17.2191,16.76824,16.40166
299504520851908608,0.0606144,1.374815E-05,18.78096,24.40167,17.82272,23.29366,24.39047
299504795260053504,0.2059107,4.176499E-05,21.23807,19.25198,17.85771,17.31858,16.95953
299505070137960448,0.3709125,0.0001510399,23.69205,20.89267,19.14446,18.72537,20.85092
299505619893774336,0.2711041,6.388986E-05,21.6769,19.51119,17.88914,17.28602,16.91092
299505620363536384,0.371149,0.0001059631,23.69205,20.89267,19.14446,18.72537,20.85092
299505894771681280,0.1146981,7.54594E-06,19.01798,17.93103,17.34342,16.88812,16.70273
299505895241443328,0.2711954,5.39502E-05,21.6769,19.51119,17.88914,17.28602,16.91092
299506169649588224,0.1315531,6.577196E-05,20.13083,18.08806,17.0053,16.49032,16.11077
299506170119350272,0.1246121,3.362826E-05,20.76919,18.74993,17.55684,17.01913,16.62188
299506444527495168,0.06515202,8.010139E-06,19.18357,17.87089,17.18381,16.7223,16.46387
299506444997257216,0.05654794,1.527598E-05,19.93985,18.11534,17.11774,16.61889,16.22616
299506719405402112,0.05661002,1.299335E-05,20.66597,18.72373,18.09892,17.76962,17.63991
299506719875164160,0.454208,0.0001922903,23.09743,21.89579,20.016,19.02301,18.33114
299506994283309056,0.1307285,3.672163E-05,21.05066,19.09868,18.06975,17.58746,17.23552
299507269630978048,0.08326827,2.085382E-05,20.3513,18.96424,17.93752,17.37657,17.03413
299507544508884992,0.06510994,8.322726E-06,19.18357,17.87089,17.18381,16.7223,16.46387
299507818917029888,0.08395144,1.497778E-05,21.21439,18.95758,17.8743,17.28365,16.85292
299507819386791936,0.05656198,1.513238E-05,20.66597,18.72373,18.09892,17.76962,17.63991
299508368672843776,0.05657594,2.202281E-05,19.93985,18.11534,17.11774,16.61889,16.22616
299508369142605824,0.08389291,1.293384E-05,21.21439,18.95758,17.8743,17.28365,16.85292
299508643550750720,0.08362591,2.049597E-05,18.60759,16.85735,15.79455,15.22979,14.81692
299508644020512768,0.08376556,1.404711E-05,18.60759,16.85735,15.79455,15.22979,14.81692
299508918428657664,0.1245161,4.525124E-05,20.76919,18.74993,17.55684,17.01913,16.62188
299508918898419712,0.1253916,9.706347E-06,20.36315,18.8851,17.95865,17.43681,17.0747
299509193306564608,0.02200466,7.514084E-06,19.68128,18.5189,18.00645,17.75279,17.51166
299509193776326656,0.02196459,6.059415E-06,19.68128,18.5189,18.00645,17.75279,17.51166
299509468184471552,0.06211357,2.217398E-05,19.61093,17.55369,16.56477,16.08626,15.70859
299509468654233600,0.1249016,2.096762E-05,21.10448,18.50415,17.38529,16.75189,16.41681
299509743532140544,0.1314198,4.738492E-05,20.13083,18.08806,17.0053,16.49032,16.11077
299510017940285440,0.0624477,5.385879E-05,20.1873,18.62933,17.89705,17.52023,17.33684
299510018410047488,0.1308193,2.707374E-05,21.05066,19.09868,18.06975,17.58746,17.23552
299510292818192384,0.3707639,0.0001444849,22.90407,21.28767,19.21708,18.5254,18.10538
299510293287954432,0.370904,0.0001274981,22.90407,21.28767,19.21708,18.5254,18.10538
299510567696099328,0.08316904,2.032202E-05,20.3513,18.96424,17.93752,17.37657,17.03413
299510568165861376,0.1260304,3.099657E-05,20.24726,17.96921,16.66804,16.07855,15.60913
299510842574006272,0.1254254,1.071712E-05,20.36315,18.8851,17.95865,17.43681,17.0747
299510843043768320,0.06244991,4.6045E-05,20.1873,18.62933,17.89705,17.52023,17.33684
299511117451913216,0.1249238,2.147736E-05,21.10448,18.50415,17.38529,16.75189,16.41681
299511117921675264,0.06215091,1.826503E-05,19.61093,17.55369,16.56477,16.08626,15.70859
299511392329820160,0.1260151,4.12756E-05,20.24726,17.96921,16.66804,16.07855,15.60913
299511667207727104,0.06738941,5.418293E-06,20.2242,24.01451,18.16114,17.72587,22.82696
299511667677489152,0.127676,1.086708E-05,20.27057,18.73806,17.90652,17.44865,17.18011
299511942085634048,0.3506854,9.108459E-05,25.88328,22.96637,18.65769,18.03547,17.63162
299512216963540992,0.1143732,3.888455E-05,20.86317,18.4398,17.42903,17.00277,17.00028
299512217433303040,0.06758517,1.316565E-05,18.6557,16.76822,15.84116,15.41264,15.0799
299512492311209984,0.06589106,2.284753E-05,20.08045,18.31883,17.50566,17.12276,16.83387
299512766719354880,0.3002608,9.312371E-06,20.49691,20.15631,19.70004,20.07595,19.6605
299512767189116928,0.114409,3.475368E-05,20.86317,18.4398,17.42903,17.00277,17.00028
299513041597261824,0.004097234,5.729922E-06,17.34781,16.1415,15.77602,15.64653,15.70886
299513042067023872,0.1407275,3.332166E-05,20.2489,18.44809,17.47917,17.02219,16.68447
299513316944930816,0.06741422,5.355525E-06,20.2242,24.01451,18.16114,17.72587,22.82696
299513866230982656,0.004810433,4.957627E-06,16.65231,15.84388,15.95381,16.67418,16.59382
299513866700744704,0.3507902,8.248531E-05,25.88328,22.96637,18.65769,18.03547,17.63162
299514141108889600,0.06592802,2.567205E-05,20.08045,18.31883,17.50566,17.12276,16.83387
299514141578651648,0.2038225,3.190344E-05,20.3823,18.02947,16.59785,16.07355,15.69954
299514415986796544,0.3742266,9.278189E-05,22.58273,20.53154,18.74464,18.08042,17.65211
299514416456558592,0.3740553,8.602985E-05,22.58273,20.53154,18.74464,18.08042,17.65211
299514690864703488,0.06762055,1.4237E-05,18.6557,16.76822,15.84116,15.41264,15.0799
299514965742610432,0.8860358,0.003812716,null,null,null,null,null
299514966212372480,0.3002294,8.640142E-06,20.49691,20.15631,19.70004,20.07595,19.6605
299515240620517376,0.127658,1.117068E-05,20.27057,18.73806,17.90652,17.44865,17.18011
299515241090279424,0.06727324,2.264598E-05,19.10097,17.5341,16.71039,16.29563,15.99053
299515515498424320,0.06730081,2.74638E-05,19.10097,17.5341,16.71039,16.29563,15.99053
299515790846093312,0.384653,0.0001139746,21.76782,20.61917,18.91636,18.20247,17.7885
299516065254238208,0.2038819,4.146186E-05,20.94652,18.84073,17.41702,16.89621,16.52577
299516065724000256,0.2038409,3.495571E-05,20.94652,18.84073,17.41702,16.89621,16.52577
299516340132145152,0.1408175,3.40574E-05,20.2489,18.44809,17.47917,17.02219,16.68447
299516615010052096,0.3845786,0.0001174814,21.76782,20.61917,18.91636,18.20247,17.7885
299516615479814144,0.004080323,4.54938E-06,17.34781,16.1415,15.77602,15.64653,15.70886
299516889887959040,0.2038898,3.32915E-05,20.3823,18.02947,16.59785,16.07355,15.69954
299516890357721088,0.0047763,6.634848E-06,16.65231,15.84388,15.95381,16.67418,16.59382
299517164765865984,0.006039161,5.800133E-06,17.15092,15.95998,15.44168,15.17762,15.00036
299517439643772928,0.4352633,0.0001907857,null,null,null,null,null
299517440113534976,0.1264097,3.576556E-05,19.79744,18.21555,17.1953,16.69271,16.34439
299517714521679872,0.1315158,1.13792E-05,19.92043,18.59263,17.77565,17.28881,17.0522
299517714991441920,0.0456523,1.621298E-05,19.98627,18.38253,17.67082,17.26526,16.9394
299517989399586816,0.1215755,1.001506E-05,18.9168,17.65905,16.98174,16.55774,16.3199
299517989869348864,0.1315038,1.174256E-05,19.92043,18.59263,17.77565,17.28881,17.0522
299518264277493760,0.03580908,5.42274E-06,17.80023,16.60526,16.01134,15.65918,15.39806
299518264747255808,0.006036635,6.190809E-06,17.15092,15.95998,15.44168,15.17762,15.00036
299518539155400704,0.08925618,1.686206E-05,19.39223,17.62965,16.70941,16.23641,15.87659
299518539625162752,0.0893447,1.397131E-05,19.39223,17.62965,16.70941,16.23641,15.87659
299518814033307648,0.1231486,1.391155E-05,19.19587,17.66565,16.74784,16.26746,15.93694
299518814503069696,0.1231987,1.395017E-05,19.19587,17.66565,16.74784,16.26746,15.93694
299519088911214592,0.4593371,0.0002771825,23.48299,21.91146,20.04078,19.10981,18.6129
299519089380976640,0.03580831,5.25862E-06,17.80023,16.60526,16.01134,15.65918,15.39806
299519363789121536,0.1304814,3.640692E-05,20.35085,18.08086,16.86397,16.35252,15.93767
299519364258883584,0.1209667,2.551166E-05,19.543,17.46258,16.32313,15.82838,15.42512
299519638667028480,0.1263672,4.296774E-05,19.79744,18.21555,17.1953,16.69271,16.34439
299519639136790528,0.1302495,2.532451E-05,19.9328,17.8861,16.61416,16.06583,15.61149
299519913544935424,0.1321608,4.076136E-05,20.27682,18.11106,16.88636,16.3647,15.90908
299519914014697472,0.1215208,8.370138E-06,18.9168,17.65905,16.98174,16.55774,16.3199
299520188422842368,0.05670393,2.808171E-05,20.40104,18.24542,17.14832,16.62542,16.22362
299520188892604416,0.1258571,3.722625E-05,20.99188,18.93545,17.64219,17.06571,16.60318
299520463300749312,0.1302733,3.587894E-05,19.9328,17.8861,16.61416,16.06583,15.61149
299520463770511360,0.09212417,1.128517E-05,20.3369,18.83632,18.03399,17.60587,17.31278
299520738178656256,0.06940611,3.214699E-05,20.66885,18.9334,17.85896,17.31091,16.88573
299520738648418304,0.1206172,1.173804E-05,20.42407,19.02628,18.12828,17.64951,17.2991
299521013056563200,0.130267,5.094246E-05,21.04118,19.08035,17.87491,17.35407,16.92385
299521013526325248,0.05665967,2.209735E-05,20.40104,18.24542,17.14832,16.62542,16.22362
299521287934470144,0.04567251,1.540151E-05,19.98627,18.38253,17.67082,17.26526,16.9394
299521288404232192,0.1302224,3.737113E-05,21.04118,19.08035,17.87491,17.35407,16.92385
299521562812377088,0.1210181,2.80623E-05,19.543,17.46258,16.32313,15.82838,15.42512
299521563282139136,0.1321261,3.163564E-05,20.27682,18.11106,16.88636,16.3647,15.90908
299521837690284032,0.1259264,4.757422E-05,20.99188,18.93545,17.64219,17.06571,16.60318
299522112568190976,0.1206084,1.278118E-05,20.42407,19.02628,18.12828,17.64951,17.2991
299522113037953024,0.130504,3.387846E-05,20.35085,18.08086,16.86397,16.35252,15.93767
299522387446097920,0.09213265,1.299835E-05,20.3369,18.83632,18.03399,17.60587,17.31278
299522387915859968,0.06934141,2.217244E-05,20.66885,18.9334,17.85896,17.31091,16.88573
299522662324004864,0.2046449,4.113039E-05,20.68385,18.55206,17.2103,16.66427,16.32024
299522662793766912,0.2900426,5.274088E-05,21.60651,19.72903,18.1418,17.57784,17.22714
299522937201911808,0.06252577,7.742439E-06,17.94179,16.701,16.19279,15.85297,15.64835
299522937671673856,0.141718,3.536678E-05,20.57996,18.46488,17.45789,17.00245,16.67348
299523212549580800,0.1457377,4.051249E-05,20.12981,18.18727,17.04262,16.56432,16.18401
299524036713539584,0.2899815,8.193799E-05,21.60651,19.72903,18.1418,17.57784,17.22714
299524311591446528,0.1417113,3.766844E-05,20.57996,18.46488,17.45789,17.00245,16.67348
299524586469353472,0.1449594,3.519077E-05,20.61089,18.63586,17.53964,17.09401,16.76207
299524586939115520,0.06248942,8.072848E-06,17.94179,16.701,16.19279,15.85297,15.64835
299524861347260416,0.1457813,4.848721E-05,20.12981,18.18727,17.04262,16.56432,16.18401
299524861817022464,0.2045784,3.956625E-05,20.68385,18.55206,17.2103,16.66427,16.32024
299525136225167360,-0.008626973,0.0002356944,null,null,null,null,null
299525411572836352,0.142703,1.891574E-05,19.37571,17.70282,16.82285,16.38987,16.05991
299525685980981248,0.142683,2.002277E-05,19.37571,17.70282,16.82285,16.38987,16.05991
299525686450743296,0.153699,2.468936E-05,20.40081,18.22182,17.00824,16.5085,16.12475
299526235736795136,0.3679494,0.0001422695,24.43255,20.81897,18.9377,18.29357,17.84458
299526236206557184,0.3692567,0.0001193694,23.63247,21.13418,19.18168,18.48349,18.10247
299526510614702080,0.06773794,2.368174E-05,20.05614,18.34578,17.54716,17.15072,16.86665
299526511084464128,0.1448017,2.946348E-05,20.61089,18.63586,17.53964,17.09401,16.76207
299526785492609024,0.07163119,1.689753E-05,18.19516,16.69828,16.01472,15.63832,15.37897
299526785962371072,0.3680652,0.0001106925,24.43255,20.81897,18.9377,18.29357,17.84458
299527060370515968,0.1536002,2.356424E-05,20.40081,18.22182,17.00824,16.5085,16.12475
299527060840278016,0.06770252,2.128274E-05,20.05614,18.34578,17.54716,17.15072,16.86665
299527335248422912,0.3689286,0.0001189513,23.63247,21.13418,19.18168,18.48349,18.10247
299527335718184960,0.07158983,1.824641E-05,18.19516,16.69828,16.01472,15.63832,15.37897
299527610596091904,0.335078,9.275007E-05,23.65565,20.82298,18.97576,18.35533,17.88145
299527885004236800,0.3350124,0.0001101478,23.65565,20.82298,18.97576,18.35533,17.88145
299528159882143744,0.03074224,1.322942E-05,17.86315,15.93827,14.97399,14.50048,14.08456
299528160351905792,0.05290708,3.537249E-05,19.38298,17.2191,16.25769,15.72118,15.37289
299528434760050688,0.06240942,5.996599E-05,21.46154,18.80111,17.60219,16.95414,16.49383
299528435229812736,0.05260282,1.428546E-05,20.80081,18.26454,17.22537,16.67409,16.23067
299528710107719680,0.06251308,1.647867E-05,18.24097,15.90557,14.7628,14.24582,13.84941
299528984515864576,0.02171789,4.268482E-06,18.07467,17.1125,16.7293,16.59625,16.47952
299528984985626624,0.03073909,1.349196E-05,19.26575,17.19656,16.14222,15.62667,15.23055
299529259393771520,0.06750636,1.464152E-05,19.768,18.22347,17.45781,16.96791,20.40734
299529259863533568,0.3661692,0.0001474819,24.48334,21.53406,19.69477,18.997,18.5167
299529534741440512,0.05217639,5.765479E-06,18.73796,17.24818,16.48892,16.02247,15.72108
299529809149585408,0.0522889,4.593592E-06,18.73796,17.24818,16.48892,16.02247,15.72108
299529809619347456,0.03070351,1.414706E-05,17.86315,15.93827,14.97399,14.50048,14.08456
299530084027492352,0.06226088,3.321186E-05,20.62206,18.49441,17.37691,16.84993,16.4301
299530084497254400,0.06240187,4.053693E-05,21.46154,18.80111,17.60219,16.95414,16.49383
299530358905399296,0.05255049,1.751922E-05,20.80081,18.26454,17.22537,16.67409,16.23067
299530633783306240,0.05302386,4.203282E-05,19.38298,17.2191,16.25769,15.72118,15.37289
299530908661213184,0.02174484,4.84361E-06,17.80128,16.67002,16.0637,15.77024,15.53616
299530909130975232,0.05248393,5.880207E-06,19.38812,17.59771,16.70914,16.18687,15.83476
299531183539120128,0.365933,0.0001454224,24.48334,21.53406,19.69477,18.997,18.5167
299531184008882176,0.4410215,0.0001070173,25.10652,21.00178,19.04253,18.17654,17.62827
299531458417027072,0.03076891,1.595684E-05,19.26575,17.19656,16.14222,15.62667,15.23055
299531733294934016,0.06250914,1.826518E-05,18.24097,15.90557,14.7628,14.24582,13.84941
299531733764696064,0.05354775,5.423991E-06,19.93553,18.65476,18.01096,17.58537,17.2618
299532008172840960,0.0524687,7.353248E-06,19.38812,17.59771,16.70914,16.18687,15.83476
299532008642603008,0.02170876,5.207488E-06,18.07467,17.1125,16.7293,16.59625,16.47952
299532283050747904,0.03645882,1.003053E-05,18.58658,17.27549,16.63672,16.27429,16.09747
299532283520509952,0.067523,1.09121E-05,19.768,18.22347,17.45781,16.96791,20.40734
299532557928654848,0.5805135,0.0001307233,22.78625,21.68641,20.03537,19.85837,19.10945
299532558398416896,0.021758,4.883307E-06,17.80128,16.67002,16.0637,15.77024,15.53616
299532832806561792,0.4418353,0.0001453212,25.10652,21.00178,19.04253,18.17654,17.62827
299532833276323840,0.03645184,1.055042E-05,18.58658,17.27549,16.63672,16.27429,16.09747
299533107684468736,0.0536029,6.669304E-06,19.93553,18.65476,18.01096,17.58537,17.2618
299533108154230784,0.1284871,4.481595E-05,21.58379,19.28948,18.05598,17.44504,16.96813
299533382562375680,0.1285717,5.545056E-05,21.58379,19.28948,18.05598,17.44504,16.96813
299533383032137728,0.06228172,3.429993E-05,20.62206,18.49441,17.37691,16.84993,16.4301
299533657440282624,0.1254174,2.460833E-05,21.45697,19.00065,17.74928,17.09266,16.57535
299533932318189568,0.06331611,1.220545E-05,18.91798,17.09911,16.21636,15.81296,15.49597
299533932787951616,0.03673035,1.177751E-05,18.52992,16.5678,15.63116,15.19116,14.81411
299534207196096512,0.0631806,2.414144E-05,20.15306,18.09177,17.06827,16.58979,16.16165
299534207665858560,0.2719066,5.818523E-05,22.19941,20.13925,18.51546,17.9373,17.49864
299534482074003456,0.1240477,4.67977E-05,21.11489,19.03508,17.85589,17.32632,16.92217
299534482543765504,0.6089833,0.5240986,null,null,null,null,null
299534757421672448,0.08990419,2.408372E-05,20.55313,18.46855,17.46978,17.01401,16.64264
299535031829817344,0.02158549,1.018997E-05,17.2726,15.1184,14.05452,13.54109,13.12743
299535032299579392,0.06296081,1.854303E-05,19.80448,17.53334,16.41644,15.90169,15.45674
299535306707724288,0.1062286,0.9595447,null,null,null,null,null
299535307177486336,0.09139155,2.956801E-05,20.96002,18.79452,17.60366,17.08521,16.64631
299535581585631232,0.03674017,1.274516E-05,18.52992,16.5678,15.63116,15.19116,14.81411
299535582055393280,0.06740563,1.47889E-05,18.56864,17.18195,16.38326,15.94996,15.65401
299535856463538176,0.06307655,1.987646E-05,19.5052,17.68749,16.69648,16.20864,15.80531
299535856933300224,0.06335986,1.182561E-05,18.91798,17.09911,16.21636,15.81296,15.49597
299536131341445120,0.1262772,1.255525E-05,20.49072,18.72512,17.78844,17.28065,16.90524
299536131811207168,0.3691974,0.0001224426,23.10343,20.65973,18.96651,18.31152,17.78086
299536406219352064,0.09138892,3.024088E-05,20.96002,18.79452,17.60366,17.08521,16.64631
299536406689114112,0.09155686,2.987516E-05,20.65211,18.89652,17.84775,17.35961,17.00796
299536681097259008,0.2719286,6.294102E-05,22.19941,20.13925,18.51546,17.9373,17.49864
299536681567021056,0.0215799,1.160553E-05,20.36555,18.76938,17.90754,17.48874,17.12926
299536955975165952,0.02157441,1.150823E-05,20.36555,18.76938,17.90754,17.48874,17.12926
299537230853072896,0.09150308,3.683499E-05,20.65211,18.89652,17.84775,17.35961,17.00796
299537231322834944,0.02160817,1.034798E-05,17.2726,15.1184,14.05452,13.54109,13.12743
299537505730979840,0.08999165,2.540533E-05,20.55313,18.46855,17.46978,17.01401,16.64264
299537506200741888,0.1255432,2.587638E-05,21.45697,19.00065,17.74928,17.09266,16.57535
299537780608886784,0.06293288,2.186951E-05,19.80448,17.53334,16.41644,15.90169,15.45674
299537781078648832,0.1254106,4.468287E-05,21.2411,19.17771,18.01949,17.48445,17.05814
299538055486793728,0.1254095,4.29851E-05,21.2411,19.17771,18.01949,17.48445,17.05814
299538055956555776,0.0632066,2.13949E-05,20.15306,18.09177,17.06827,16.58979,16.16165
299538330834462720,0.1240625,3.856888E-05,21.11489,19.03508,17.85589,17.32632,16.92217
299538605242607616,0.3693364,0.0002491936,23.10343,20.65973,18.96651,18.31152,17.78086
299538605712369664,0.1261984,1.101318E-05,20.49072,18.72512,17.78844,17.28065,16.90524
299538880120514560,0.06737973,1.543637E-05,18.56864,17.18195,16.38326,15.94996,15.65401
299538880590276608,0.0630479,1.709645E-05,19.5052,17.68749,16.69648,16.20864,15.80531
299539155468183552,0.09773864,2.34127E-05,19.85703,17.87607,16.82849,16.34171,15.95583
299539430346090496,0.5171112,0.0001575643,25.42029,20.93217,19.23674,18.20734,17.70859
299539704754235392,0.122412,5.379912E-05,21.66675,18.97581,17.77346,17.26647,16.80794
299539705223997440,0.1451134,2.903229E-05,20.32224,18.35175,17.20463,16.70142,16.27537
299539980101904384,0.1270235,2.471649E-05,19.87997,17.77204,16.56086,16.07314,15.65467
299540254979811328,0.2031962,2.074801E-05,19.66424,18.44821,17.59212,17.18931,16.92415
299540529387956224,0.0909887,1.263871E-05,19.88306,18.2925,17.38795,16.85716,16.48725
299540529857718272,0.09798842,2.491307E-05,20.50716,18.58683,17.6363,17.19143,16.90107
299540804265863168,0.5176563,0.0001830229,25.42029,20.93217,19.23674,18.20734,17.70859
299541079143770112,0.09780035,2.492913E-05,19.85703,17.87607,16.82849,16.34171,15.95583
299541354021677056,0.2031299,2.742235E-05,19.66424,18.44821,17.59212,17.18931,16.92415
299541354491439104,0.09099656,1.220743E-05,19.88306,18.2925,17.38795,16.85716,16.48725
299541903777490944,0.1270241,2.762822E-05,19.87997,17.77204,16.56086,16.07314,15.65467
299541904247252992,0.1258195,3.392655E-05,20.89164,18.84714,17.69949,17.19955,16.77615
299542178655397888,0.1294421,2.835599E-05,20.09075,18.31773,17.24011,16.76138,16.35209
299542179125159936,0.1277906,3.521005E-05,20.57697,18.55808,17.40807,16.90531,16.49352
299542453533304832,0.127786,2.856415E-05,21.06895,18.73867,17.52374,17.01777,16.60558
299542454003066880,0.1294907,2.557954E-05,20.09075,18.31773,17.24011,16.76138,16.35209
299542728411211776,0.06265986,6.010725E-06,19.19608,18.1223,17.59863,17.23586,17.00116
299542728880973824,0.3458818,7.780716E-05,23.04972,20.50938,18.76916,18.09527,17.67595
299543003289118720,0.1450628,3.0082E-05,20.32224,18.35175,17.20463,16.70142,16.27537
299543003758880768,0.1554309,1.550419E-05,19.68797,18.31762,17.52679,17.07348,16.79895
299543278167025664,0.1554128,1.889167E-05,19.68797,18.31762,17.52679,17.07348,16.79895
299543278636787712,0.1277459,2.578315E-05,21.06895,18.73867,17.52374,17.01777,16.60558
299543553044932608,0.1278422,3.673113E-05,20.57697,18.55808,17.40807,16.90531,16.49352
